sociedad_sap,fondo_sap,centro_gestor_sap,pospre_sap,cuenta_sap,acreedor_sap,contrato_sap,proveedor,rfc_proveedor,lugar_servicio_id,numero_contrato,nombre_contrato,plurianual,tipo_entrega,moneda_documento,numero_oficio_tramite,fecha_oficio_tramite,numero_factura,fecha_factura,periodo_contable,estimado,concepto,importe_moneda_original,iva_moneda_original,total_moneda_original,numero_documento_pasivo,fecha_contable_pasivo,tc_contable_pasivo,importe_pasivo_mxn,iva_pasivo_mxn,total_pasivo_mxn,reviso,comentarios
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,16345,,,,CFT,121243.8504,19399.01606,140642.8665,180006444,45656,,121243.8504,19399.01606,140642.8665,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,16345,,,,CVT,-118613.9503,-18978.23204,-137592.1823,180006444,45656,,-118613.9503,-18978.23204,-137592.1823,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,16345,,,,CVT,106667.1674,17066.74678,123733.9142,180006444,45656,,106667.1674,17066.74678,123733.9142,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,16275,,,,CFT,5095460.535,815273.6857,5910734.221,180006357,45647,,5095460.535,815273.6857,5910734.221,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 3353,,,,CFT,-800602.0897,-128096.3344,-928698.424,180000299,45699,,-800602.0897,-128096.3344,-928698.424,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 3363,,,,CVT,-350087.1817,-56013.94907,-406101.1308,180000299,45699,,-350087.1817,-56013.94907,-406101.1308,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 3363,,,,FUEL,312523.2052,50003.71283,362526.918,180000299,45699,,312523.2052,50003.71283,362526.918,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-038/2025,,16541,,,,CFT,5929317.172,948690.7476,6878007.92,180000297,45699,,5929317.172,948690.7476,6878007.92,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-038/2025,,16557,,,,CVT,457555.8271,73208.93234,530764.7595,180000297,45699,,457555.8271,73208.93234,530764.7595,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-038/2025,,16557,,,,FUEL,2370561.098,379289.7757,2749850.874,180000297,45699,,2370561.098,379289.7757,2749850.874,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-076/2025,,NC-3402,,,,CFT,-812525.3311,-130004.053,-942529.3841,180000745,45727,,-812525.3311,-130004.053,-942529.3841,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-076/2025,,NC-3415,,,,CVT,-41250.741,-6600.118559,-47850.85955,180000746,45727,,-41250.741,-6600.118559,-47850.85955,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-076/2025,,NC-3415,,,,FUEL,-456910.2105,-73105.63369,-530015.8442,180000746,45727,,-456910.2105,-73105.63369,-530015.8442,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-076/2025,,16777,,,,CFT,2921876.333,467500.2133,3389376.547,180000708,45726,,2921876.333,467500.2133,3389376.547,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-076/2025,,16793,,,,CVT,235569.7522,37691.16036,273260.9126,180000709,45726,,235569.7522,37691.16036,273260.9126,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-076/2025,,16793,,,,FUEL,923870.1697,147819.2271,1071689.397,180000709,45726,,923870.1697,147819.2271,1071689.397,CNCM,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-117/2025,,17023,,,,CFT ,579356.0653,92696.97045,672053.0358,180001180,45756,,579356.0653,92696.97045,672053.0358,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-117/2025,,NC-3458,,,,CVT,-32318.23614,-5170.917782,-37489.15392,180001181,45756,,-32318.23614,-5170.917782,-37489.15392,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-117/2025,,NC-3458,,,,FUEL,-50165.54072,-8026.486516,-58192.02724,180001181,45756,,-50165.54072,-8026.486516,-58192.02724,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-117/2025,,16994,,,,CFT ,120467.1036,19274.73658,139741.8402,180001180,45756,,120467.1036,19274.73658,139741.8402,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-117/2025,,17009,,,,CVT,6955.731927,1112.917108,8068.649035,180001180,45756,,6955.731927,1112.917108,8068.649035,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-117/2025,,17009,,,,FUEL,25006.2702,4001.003231,29007.27343,180001180,45756,,25006.2702,4001.003231,29007.27343,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-150/2025,,17318,,,,CFT ,613036.3475,98085.8156,711122.1631,180001180,45756,,613036.3475,98085.8156,711122.1631,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-150/2025,,17332,,,,CVT,33136.20389,5301.792623,38437.99651,180001180,45756,,33136.20389,5301.792623,38437.99651,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-150/2025,,17332,,,,FUEL,143741.9919,22998.7187,166740.7106,180001180,45756,,143741.9919,22998.7187,166740.7106,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-150/2025,,17215,,,,CFT,6761484.23,1081837.477,7843321.707,180001605,45786,,6761484.23,1081837.477,7843321.707,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-150/2025,,17230,,,,CVT,404239.1492,64678.26388,468917.4131,180001605,45786,,404239.1492,64678.26388,468917.4131,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-150/2025,,17230,,,,FUEL,1673159.826,267705.5721,1940865.398,180001605,45786,,1673159.826,267705.5721,1940865.398,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-193/2025,,NC-3546,,,,CFT,-1223403.421,-195744.5474,-1419147.969,180001605,45786,,-1223403.421,-195744.5474,-1419147.969,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-193/2025,,NC-3552,,,,CVT,40305.623,6448.899679,46754.52268,180001605,45786,,40305.623,6448.899679,46754.52268,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-193/2025,,NC-3552,,,,FUEL,-92479.55535,-14796.72886,-107276.2842,180001605,45786,,-92479.55535,-14796.72886,-107276.2842,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-193/2025,,17444,,,,CFT,6023982.457,963837.1931,6987819.65,180002166,45818,,6023982.457,963837.1931,6987819.65,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-193/2025,,17460,,,,CVT,472917.3869,75666.78191,548584.1688,180002166,45818,,472917.3869,75666.78191,548584.1688,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-193/2025,,17460,,,,FUEL,1461352.562,233816.4099,1695168.972,180002166,45818,,1461352.562,233816.4099,1695168.972,HCS,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-227/2025,,17798,,,,CFT,217817.1207,34850.73931,252667.86,180002698,45847,,217817.1207,34850.73931,252667.86,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-227/2025,,17804,,,,CVT,153153.3621,24504.53793,177657.9,180002698,45847,,153153.3621,24504.53793,177657.9,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-227/2025,,17804,,,,FUEL,-50753.36207,-8120.537931,-58873.9,180002698,45847,,-50753.36207,-8120.537931,-58873.9,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-227/2025,,17686,,,,CFT,5682242.121,909158.7393,6591400.86,180002698,45847,,5682242.121,909158.7393,6591400.86,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-227/2025,,17701,,,,CVT,614611.3448,98337.81517,712949.16,180002698,45847,,614611.3448,98337.81517,712949.16,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-227/2025,,17701,,,,FUEL,1229438.466,196710.1545,1426148.62,180002698,45847,,1229438.466,196710.1545,1426148.62,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-265/2025,,NC-3631,,,,CFT,-403867.6897,-64618.83034,-468486.52,180003171,45876,,-403867.6897,-64618.83034,-468486.52,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-265/2025,,18039,,,,CVT,31778.06034,5084.489655,36862.55,180003170,45876,,31778.06034,5084.489655,36862.55,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-265/2025,,18039,,,,FUEL,117202.2759,18752.36414,135954.64,180003170,45876,,117202.2759,18752.36414,135954.64,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-265/2025,,17926,,,,CFT,4535591.552,725694.6483,5261286.2,180003170,45876,,4535591.552,725694.6483,5261286.2,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-265/2025,,17941,,,,CVT,609292.5086,97486.80138,706779.31,180003170,45876,,609292.5086,97486.80138,706779.31,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-265/2025,,17941,,,,FUEL,1209998.216,193599.7145,1403597.93,180003170,45876,,1209998.216,193599.7145,1403597.93,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-302/2025,,18220,,,,CFT,135585.9397,21693.75034,157279.69,180003795,45910,,135585.9397,21693.75034,157279.69,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-302/2025,,18224,,,,CVT,25839.23276,4134.277241,29973.51,180003795,45910,,25839.23276,4134.277241,29973.51,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-302/2025,,18224,,,,FUEL,-11351.02586,-1816.164138,-13167.19,180003795,45910,,-11351.02586,-1816.164138,-13167.19,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-302/2025,,18165,,,,CFT,4970047.802,795207.6483,5765255.45,180003795,45910,,4970047.802,795207.6483,5765255.45,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-302/2025,,18180,,,,CVT,645518.3017,103282.9283,748801.23,180003795,45910,,645518.3017,103282.9283,748801.23,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-302/2025,,18180,,,,FUEL,1352844.922,216455.1876,1569300.11,180003795,45910,,1352844.922,216455.1876,1569300.11,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-343/2025,,18417,,,,CFT,252235.431,40357.66897,292593.1,180004451,45947,,252235.431,40357.66897,292593.1,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-343/2025,,NC-3713,,,,CVT,79500.87069,12720.13931,92221.01,180004451,45947,,79500.87069,12720.13931,92221.01,AVQ,
N000,A01,N332,7A33,480944,9011030,801044081,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-343/2025,,NC-3713,,,,FUEL,-146847.2586,-23495.56138,-170342.82,180004451,45947,,-146847.2586,-23495.56138,-170342.82,AVQ,
N000,A01,N332,7A33,410612,9011030,700526958,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-322/2025,,18445,,,,GNI,116843293.6,18694926.98,135538220.6,180004161,45936,,116843293.6,18694926.98,135538220.6,,
N000,A01,N332,7A33,410612,9011030,700526958,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-322/2025,,18446,,,,GNI,7229680.603,1156748.897,8386429.5,180004161,45936,,7229680.603,1156748.897,8386429.5,,
N000,A01,N332,7A33,410612,9011030,700526958,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-322/2025,,18447,,,,GNI,353199.6638,56511.94621,409711.61,180004161,45936,,353199.6638,56511.94621,409711.61,,
N000,A01,N332,7A33,410612,9011030,700526958,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,SREN-FP-322/2025,,NC-3734,,,,GNI,-4227186.759,-676349.8814,-4903536.64,180004161,45936,,-4227186.759,-676349.8814,-4903536.64,,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,18387,,,,CFT,9797500.983,1567600.157,11365101.14,180004727,45961,,9797500.983,1567600.157,11365101.14,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,18403,,,,CVT,1779963.526,284794.1641,2064757.69,180004727,45961,,1779963.526,284794.1641,2064757.69,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,18403,,,,FUEL,2445933.121,391349.2993,2837282.42,180004727,45961,,2445933.121,391349.2993,2837282.42,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC-3758,,,,CFT,-67697.07759,-10831.53241,-78528.61,180004853,45968,,-67697.07759,-10831.53241,-78528.61,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC-3766,,,,CVT,-159591.7414,-25534.67862,-185126.42,180004853,45968,,-159591.7414,-25534.67862,-185126.42,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC-3766,,,,FUEL,47492.07759,7598.732414,55090.81,180004853,45968,,47492.07759,7598.732414,55090.81,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,18622,,,,CFT,9979239.672,1596678.348,11575918.02,180004845,45968,,9979239.672,1596678.348,11575918.02,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,18637,,,,CVT,1967724.828,314835.9724,2282560.8,180004845,45968,,1967724.828,314835.9724,2282560.8,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,18637,,,,FUEL,2298692.431,367790.789,2666483.22,180004845,45968,,2298692.431,367790.789,2666483.22,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC-3837,,,,CFT,-205834.7069,-32933.5531,-238768.26,180005779,46001,,-205834.7069,-32933.5531,-238768.26,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC-3847,,,,CVT,37996.06897,6079.371034,44075.44,180005779,46001,,37996.06897,6079.371034,44075.44,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC-3847,,,,FUEL,-76643.52586,-12262.96414,-88906.49,180005779,46001,,-76643.52586,-12262.96414,-88906.49,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,18863,,,,CFT,17480765.92,2796922.548,20277688.47,180005772,46001,,17480765.92,2796922.548,20277688.47,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,18888,,,,CVT,2984816.336,477570.6138,3462386.95,180005772,46001,,2984816.336,477570.6138,3462386.95,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,18888,,,,FUEL,4661142.534,745782.8055,5406925.34,180005772,46001,,4661142.534,745782.8055,5406925.34,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,,,,,CFT,0,0,0,,,,0,0,0,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,,,,,CVT,0,0,0,,,,0,0,0,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,,,,,FUEL,0,0,0,,,,0,0,0,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,19110,,,,CFT,9549358.026,1527897.284,11077255.31,180006046,46010,,9549358.026,1527897.284,11077255.31,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,19126,,,,CVT,1731641.56,277062.6497,2008704.21,180006046,46010,,1731641.56,277062.6497,2008704.21,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,19126,,,,FUEL,2382525.741,381204.1186,2763729.86,180006046,46010,,2382525.741,381204.1186,2763729.86,AVQ,
N000,A01,N332,7A33,480944,9011030,801044075,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,,,,,CFT,0,0,0,,,,0,0,0,AVQ,
