fecha_compra,id_proveedor,id_central_generacion,id_combustible,id_unidad_medida,documento_referencia,linea_documento,cantidad,precio_unitario,importe_total,moneda,fuente,observaciones,es_activo,created_at,updated_at,created_by,archivo_origen,fecha_carga,usuario_carga
2024-11-10,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241110,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-11,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241111,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-12,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241112,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-13,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241113,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-14,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241114,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-15,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241115,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-16,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241116,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-17,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241117,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-18,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241118,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-19,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241119,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-20,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241120,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-21,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241121,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-22,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241122,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-23,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241123,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-24,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241124,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-25,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241125,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-26,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241126,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-27,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241127,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-28,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241128,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-29,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241129,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-11-30,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241130,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-01,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241201,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-02,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241202,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-03,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241203,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-04,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241204,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-05,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241205,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-06,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241206,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-07,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241207,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-08,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241208,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-09,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241209,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-10,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241210,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-11,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241211,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-12,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241212,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-13,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241213,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-14,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241214,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-15,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241215,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-16,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241216,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-17,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241217,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-18,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241218,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-19,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241219,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-20,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241220,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-21,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241221,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-22,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241222,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-23,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241223,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-24,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241224,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-25,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241225,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-26,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241226,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-27,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241227,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-28,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241228,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-29,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241229,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-30,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241230,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2024-12-31,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20241231,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2025-01-01,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20250101,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2025-01-02,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20250102,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2025-01-03,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20250103,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2025-01-04,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20250104,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2025-01-05,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20250105,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2025-01-06,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20250106,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2025-01-07,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20250107,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2025-01-08,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20250108,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2025-01-09,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20250109,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2025-01-10,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20250110,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2025-01-11,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20250111,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2025-01-12,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20250112,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2025-01-13,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20250113,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2025-01-14,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20250114,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
2025-01-15,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,COMPRA-GN-SALT-20250115,1,0.0000,0.000000,0.00,MXN,respaldo_excel,Fila diaria de respaldo para compras de gas natural.,false,,,,compras_combustible.csv,,
